cell,leg,rep,nul,pos,con,read,inp,spell,outcome,msg,expected
c02462,A,inlinelit,1,capture,printdirect,print,0,inline,correct,,p|1
c02463,A,inlinelit,1,capture,printdirect,print,1,inline,correct,,null|1
c02464,A,inlinelit,1,capture,eqnullcmp,print,0,inline,correct,,false|1
c02465,A,inlinelit,1,capture,eqnullcmp,print,1,inline,correct,,true|1
c02466,A,inlinelit,1,capture,while_g,print,0,inline,correct,,p|1
c02467,A,inlinelit,1,capture,while_g,print,1,inline,correct,,NUL|1
c02468,A,inlinelit,1,loopvar,nenull,print,0,inline,correct,,p|1
c02469,A,inlinelit,1,loopvar,nenull,print,1,inline,correct,,NUL|1
c02470,A,inlinelit,1,loopvar,eqnull_else,print,0,inline,correct,,p|1
c02471,A,inlinelit,1,loopvar,eqnull_else,print,1,inline,correct,,NUL|1
c02472,A,inlinelit,1,loopvar,is_t,print,0,inline,correct,,p|1
c02473,A,inlinelit,1,loopvar,is_t,print,1,inline,correct,,NUL|1
c02474,A,inlinelit,1,loopvar,match_null,print,0,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got ""p"" | ""q""?",p|1
c02475,A,inlinelit,1,loopvar,match_null,print,1,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got ""p"" | ""q""?",NUL|1
c02476,A,inlinelit,1,loopvar,andguard,print,0,inline,correct,,true|1
c02477,A,inlinelit,1,loopvar,andguard,print,1,inline,correct,,false|1
c02478,A,inlinelit,1,loopvar,coalesce,print,0,inline,correct,,p|1
c02479,A,inlinelit,1,loopvar,coalesce,print,1,inline,correct,,q|1
c02480,A,inlinelit,1,loopvar,printdirect,print,0,inline,correct,,p|1
c02481,A,inlinelit,1,loopvar,printdirect,print,1,inline,correct,,null|1
c02482,A,inlinelit,1,loopvar,eqnullcmp,print,0,inline,correct,,false|1
c02483,A,inlinelit,1,loopvar,eqnullcmp,print,1,inline,correct,,true|1
c02484,A,inlinelit,1,loopvar,while_g,print,0,inline,correct,,p|1
c02485,A,inlinelit,1,loopvar,while_g,print,1,inline,correct,,NUL|1
c02486,A,numlit,0,const_local,direct,print,0,inline,correct,,1|1
c02487,A,numlit,0,const_local,direct,print,1,inline,correct,,2|1
c02488,A,numlit,0,const_local,is_t,print,0,inline,correct,,1|1
c02489,A,numlit,0,const_local,is_t,print,1,inline,correct,,2|1
c02490,A,numlit,0,const_local,eqcmp,print,0,inline,correct,,true|1
c02491,A,numlit,0,const_local,eqcmp,print,1,inline,correct,,false|1
c02492,A,numlit,0,const_local,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02493,A,numlit,0,const_local,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02494,A,numlit,0,const_local,printdirect,print,0,inline,correct,,1|1
c02495,A,numlit,0,const_local,printdirect,print,1,inline,correct,,2|1
c02496,A,numlit,0,let_local,direct,print,0,inline,correct,,1|1
c02497,A,numlit,0,let_local,direct,print,1,inline,correct,,2|1
c02498,A,numlit,0,let_local,is_t,print,0,inline,correct,,1|1
c02499,A,numlit,0,let_local,is_t,print,1,inline,correct,,2|1
c02500,A,numlit,0,let_local,eqcmp,print,0,inline,correct,,true|1
c02501,A,numlit,0,let_local,eqcmp,print,1,inline,correct,,false|1
c02502,A,numlit,0,let_local,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02503,A,numlit,0,let_local,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02504,A,numlit,0,let_local,printdirect,print,0,inline,correct,,1|1
c02505,A,numlit,0,let_local,printdirect,print,1,inline,correct,,2|1
c02506,A,numlit,0,param,direct,print,0,inline,correct,,1|1
c02507,A,numlit,0,param,direct,print,1,inline,correct,,2|1
c02508,A,numlit,0,param,is_t,print,0,inline,correct,,1|1
c02509,A,numlit,0,param,is_t,print,1,inline,correct,,2|1
c02510,A,numlit,0,param,eqcmp,print,0,inline,correct,,true|1
c02511,A,numlit,0,param,eqcmp,print,1,inline,correct,,false|1
c02512,A,numlit,0,param,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02513,A,numlit,0,param,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02514,A,numlit,0,param,printdirect,print,0,inline,correct,,1|1
c02515,A,numlit,0,param,printdirect,print,1,inline,correct,,2|1
c02516,A,numlit,0,ret_unann,direct,print,0,inline,correct,,1|1
c02517,A,numlit,0,ret_unann,direct,print,1,inline,correct,,2|1
c02518,A,numlit,0,ret_unann,is_t,print,0,inline,correct,,1|1
c02519,A,numlit,0,ret_unann,is_t,print,1,inline,correct,,2|1
c02520,A,numlit,0,ret_unann,eqcmp,print,0,inline,correct,,true|1
c02521,A,numlit,0,ret_unann,eqcmp,print,1,inline,correct,,false|1
c02522,A,numlit,0,ret_unann,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02523,A,numlit,0,ret_unann,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02524,A,numlit,0,ret_unann,printdirect,print,0,inline,correct,,1|1
c02525,A,numlit,0,ret_unann,printdirect,print,1,inline,correct,,2|1
c02526,A,numlit,0,ret_ann,direct,print,0,inline,correct,,1|1
c02527,A,numlit,0,ret_ann,direct,print,1,inline,correct,,2|1
c02528,A,numlit,0,ret_ann,is_t,print,0,inline,correct,,1|1
c02529,A,numlit,0,ret_ann,is_t,print,1,inline,correct,,2|1
c02530,A,numlit,0,ret_ann,eqcmp,print,0,inline,correct,,true|1
c02531,A,numlit,0,ret_ann,eqcmp,print,1,inline,correct,,false|1
c02532,A,numlit,0,ret_ann,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02533,A,numlit,0,ret_ann,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02534,A,numlit,0,ret_ann,printdirect,print,0,inline,correct,,1|1
c02535,A,numlit,0,ret_ann,printdirect,print,1,inline,correct,,2|1
c02536,A,numlit,0,global,direct,print,0,inline,correct,,1|1
c02537,A,numlit,0,global,direct,print,1,inline,correct,,2|1
c02538,A,numlit,0,global,is_t,print,0,inline,correct,,1|1
c02539,A,numlit,0,global,is_t,print,1,inline,correct,,2|1
c02540,A,numlit,0,global,eqcmp,print,0,inline,correct,,true|1
c02541,A,numlit,0,global,eqcmp,print,1,inline,correct,,false|1
c02542,A,numlit,0,global,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02543,A,numlit,0,global,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02544,A,numlit,0,global,printdirect,print,0,inline,correct,,1|1
c02545,A,numlit,0,global,printdirect,print,1,inline,correct,,2|1
c02546,A,numlit,0,field,direct,print,0,inline,correct,,1|1
c02547,A,numlit,0,field,direct,print,1,inline,correct,,2|1
c02548,A,numlit,0,field,is_t,print,0,inline,correct,,1|1
c02549,A,numlit,0,field,is_t,print,1,inline,correct,,2|1
c02550,A,numlit,0,field,eqcmp,print,0,inline,correct,,true|1
c02551,A,numlit,0,field,eqcmp,print,1,inline,correct,,false|1
c02552,A,numlit,0,field,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02553,A,numlit,0,field,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02554,A,numlit,0,field,printdirect,print,0,inline,correct,,1|1
c02555,A,numlit,0,field,printdirect,print,1,inline,correct,,2|1
c02556,A,numlit,0,elem,direct,print,0,inline,correct,,1|1
c02557,A,numlit,0,elem,direct,print,1,inline,correct,,2|1
c02558,A,numlit,0,elem,is_t,print,0,inline,correct,,1|1
c02559,A,numlit,0,elem,is_t,print,1,inline,correct,,2|1
c02560,A,numlit,0,elem,eqcmp,print,0,inline,correct,,true|1
c02561,A,numlit,0,elem,eqcmp,print,1,inline,correct,,false|1
c02562,A,numlit,0,elem,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02563,A,numlit,0,elem,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02564,A,numlit,0,elem,printdirect,print,0,inline,correct,,1|1
c02565,A,numlit,0,elem,printdirect,print,1,inline,correct,,2|1
c02566,A,numlit,0,mapval,direct,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02567,A,numlit,0,mapval,direct,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",2|1
c02568,A,numlit,0,mapval,is_t,print,0,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,1|1
c02569,A,numlit,0,mapval,is_t,print,1,inline,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,2|1
c02570,A,numlit,0,mapval,eqcmp,print,0,inline,correct,,true|1
c02571,A,numlit,0,mapval,eqcmp,print,1,inline,correct,,false|1
c02572,A,numlit,0,mapval,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02573,A,numlit,0,mapval,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02574,A,numlit,0,mapval,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02575,A,numlit,0,mapval,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",2|1
c02576,A,numlit,0,capture,direct,print,0,inline,correct,,1|1
c02577,A,numlit,0,capture,direct,print,1,inline,correct,,2|1
c02578,A,numlit,0,capture,is_t,print,0,inline,correct,,1|1
c02579,A,numlit,0,capture,is_t,print,1,inline,correct,,2|1
c02580,A,numlit,0,capture,eqcmp,print,0,inline,correct,,true|1
c02581,A,numlit,0,capture,eqcmp,print,1,inline,correct,,false|1
c02582,A,numlit,0,capture,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02583,A,numlit,0,capture,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02584,A,numlit,0,capture,printdirect,print,0,inline,correct,,1|1
c02585,A,numlit,0,capture,printdirect,print,1,inline,correct,,2|1
c02586,A,numlit,0,loopvar,direct,print,0,inline,correct,,1|1
c02587,A,numlit,0,loopvar,direct,print,1,inline,correct,,2|1
c02588,A,numlit,0,loopvar,is_t,print,0,inline,correct,,1|1
c02589,A,numlit,0,loopvar,is_t,print,1,inline,correct,,2|1
c02590,A,numlit,0,loopvar,eqcmp,print,0,inline,correct,,true|1
c02591,A,numlit,0,loopvar,eqcmp,print,1,inline,correct,,false|1
c02592,A,numlit,0,loopvar,coalesce,print,0,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,1|1
c02593,A,numlit,0,loopvar,coalesce,print,1,inline,loud_emit_reject,emitProgram: `??` is only supported on a map index get,2|1
c02594,A,numlit,0,loopvar,printdirect,print,0,inline,correct,,1|1
c02595,A,numlit,0,loopvar,printdirect,print,1,inline,correct,,2|1
c02596,A,numlit,1,const_local,nenull,print,0,inline,correct,,1|1
c02597,A,numlit,1,const_local,nenull,print,1,inline,correct,,NUL|1
c02598,A,numlit,1,const_local,eqnull_else,print,0,inline,correct,,1|1
c02599,A,numlit,1,const_local,eqnull_else,print,1,inline,correct,,NUL|1
c02600,A,numlit,1,const_local,is_t,print,0,inline,correct,,1|1
c02601,A,numlit,1,const_local,is_t,print,1,inline,correct,,NUL|1
c02602,A,numlit,1,const_local,match_null,print,0,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",1|1
c02603,A,numlit,1,const_local,match_null,print,1,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",NUL|1
c02604,A,numlit,1,const_local,andguard,print,0,inline,correct,,true|1
c02605,A,numlit,1,const_local,andguard,print,1,inline,correct,,false|1
c02606,A,numlit,1,const_local,coalesce,print,0,inline,correct,,1|1
c02607,A,numlit,1,const_local,coalesce,print,1,inline,correct,,2|1
c02608,A,numlit,1,const_local,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02609,A,numlit,1,const_local,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c02610,A,numlit,1,const_local,eqnullcmp,print,0,inline,correct,,false|1
c02611,A,numlit,1,const_local,eqnullcmp,print,1,inline,correct,,true|1
c02612,A,numlit,1,const_local,while_g,print,0,inline,correct,,1|1
c02613,A,numlit,1,const_local,while_g,print,1,inline,correct,,NUL|1
c02614,A,numlit,1,let_local,nenull,print,0,inline,correct,,1|1
c02615,A,numlit,1,let_local,nenull,print,1,inline,correct,,NUL|1
c02616,A,numlit,1,let_local,eqnull_else,print,0,inline,correct,,1|1
c02617,A,numlit,1,let_local,eqnull_else,print,1,inline,correct,,NUL|1
c02618,A,numlit,1,let_local,is_t,print,0,inline,correct,,1|1
c02619,A,numlit,1,let_local,is_t,print,1,inline,correct,,NUL|1
c02620,A,numlit,1,let_local,match_null,print,0,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",1|1
c02621,A,numlit,1,let_local,match_null,print,1,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",NUL|1
c02622,A,numlit,1,let_local,andguard,print,0,inline,correct,,true|1
c02623,A,numlit,1,let_local,andguard,print,1,inline,correct,,false|1
c02624,A,numlit,1,let_local,coalesce,print,0,inline,correct,,1|1
c02625,A,numlit,1,let_local,coalesce,print,1,inline,correct,,2|1
c02626,A,numlit,1,let_local,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02627,A,numlit,1,let_local,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c02628,A,numlit,1,let_local,eqnullcmp,print,0,inline,correct,,false|1
c02629,A,numlit,1,let_local,eqnullcmp,print,1,inline,correct,,true|1
c02630,A,numlit,1,let_local,while_g,print,0,inline,correct,,1|1
c02631,A,numlit,1,let_local,while_g,print,1,inline,correct,,NUL|1
c02632,A,numlit,1,param,nenull,print,0,inline,correct,,1|1
c02633,A,numlit,1,param,nenull,print,1,inline,correct,,NUL|1
c02634,A,numlit,1,param,eqnull_else,print,0,inline,correct,,1|1
c02635,A,numlit,1,param,eqnull_else,print,1,inline,correct,,NUL|1
c02636,A,numlit,1,param,is_t,print,0,inline,correct,,1|1
c02637,A,numlit,1,param,is_t,print,1,inline,correct,,NUL|1
c02638,A,numlit,1,param,match_null,print,0,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",1|1
c02639,A,numlit,1,param,match_null,print,1,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",NUL|1
c02640,A,numlit,1,param,andguard,print,0,inline,correct,,true|1
c02641,A,numlit,1,param,andguard,print,1,inline,correct,,false|1
c02642,A,numlit,1,param,coalesce,print,0,inline,correct,,1|1
c02643,A,numlit,1,param,coalesce,print,1,inline,correct,,2|1
c02644,A,numlit,1,param,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02645,A,numlit,1,param,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c02646,A,numlit,1,param,eqnullcmp,print,0,inline,correct,,false|1
c02647,A,numlit,1,param,eqnullcmp,print,1,inline,correct,,true|1
c02648,A,numlit,1,param,while_g,print,0,inline,correct,,1|1
c02649,A,numlit,1,param,while_g,print,1,inline,correct,,NUL|1
c02650,A,numlit,1,ret_unann,nenull,print,0,inline,correct,,1|1
c02651,A,numlit,1,ret_unann,nenull,print,1,inline,correct,,NUL|1
c02652,A,numlit,1,ret_unann,eqnull_else,print,0,inline,correct,,1|1
c02653,A,numlit,1,ret_unann,eqnull_else,print,1,inline,correct,,NUL|1
c02654,A,numlit,1,ret_unann,is_t,print,0,inline,correct,,1|1
c02655,A,numlit,1,ret_unann,is_t,print,1,inline,correct,,NUL|1
c02656,A,numlit,1,ret_unann,match_null,print,0,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",1|1
c02657,A,numlit,1,ret_unann,match_null,print,1,inline,loud_check_reject,"[ERROR]: match over a union with literal members is not supported — compare them with `==` in an if-chain, got 1 | 2?",NUL|1
c02658,A,numlit,1,ret_unann,andguard,print,0,inline,correct,,true|1
c02659,A,numlit,1,ret_unann,andguard,print,1,inline,correct,,false|1
c02660,A,numlit,1,ret_unann,coalesce,print,0,inline,correct,,1|1
c02661,A,numlit,1,ret_unann,coalesce,print,1,inline,correct,,2|1
c02662,A,numlit,1,ret_unann,printdirect,print,0,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",1|1
c02663,A,numlit,1,ret_unann,printdirect,print,1,inline,loud_check_reject,"[ERROR]: print of a union value (1 | 2?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",null|1
c02664,A,numlit,1,ret_unann,eqnullcmp,print,0,inline,correct,,false|1
c02665,A,numlit,1,ret_unann,eqnullcmp,print,1,inline,correct,,true|1
c02666,A,numlit,1,ret_unann,while_g,print,0,inline,correct,,1|1
